path,class_name,valid,width,height,mode,sha256
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_390.jpg,Optimistic,True,1036,542,RGB,3d78cdcff66dcb4e3794f67c33b83e52aab3e8769297cca3996abe5686e8419f
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_391.jpg,Optimistic,True,1260,703,RGB,5f9fcddd3e6aa86820598dd62adcd91714e57e691b54f84e3a3d15596a776543
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_392.jpg,Optimistic,True,1448,659,RGB,b1a898eacfc04485e1c1dd1c5ef9486f463f7f6f13d3d7cacd9f9937199b2060
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_393.jpg,Optimistic,True,1198,549,RGB,e209570f0846ef2706ac484edeaf5b079e4c7dc590771f3b7f25621a5283ebbd
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_394.jpg,Optimistic,True,1037,529,RGB,112259081e87da85295023abfb20a4ce058bf306e9d7391f003928825dd797f5
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_395.jpg,Optimistic,True,1353,626,RGB,cfed629423f824194951d59b1d479bf7c4e605dbb5cb5fcf26a149d459668a92
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_396.jpg,Optimistic,True,1504,726,RGB,3f16ee4270dda5dc56db46a3a2422a8273a9349fb3367b3a50770c8c20bc5d89
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_397.jpg,Optimistic,True,739,462,RGB,2987293b7157d6040d0551d72a5c81130f4249ed4cac47cc2f3d5ab84d458da7
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_398.jpg,Optimistic,True,1049,471,RGB,f116ee75707f9fb8b4bb78fd4c2983b62c286688ad9c29d4824eddeda9aef481
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_399.jpg,Optimistic,True,1271,646,RGB,3758c766fa410de685aad14c21c2f52e45bc842ab51d700b49130692b84dfbd1
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_4.jpg,Optimistic,True,1511,642,RGB,98110ead4ffc098047bbeff52fb9ef6c5c78a6cead65155cec998687749b9cbc
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_40.jpg,Optimistic,True,826,409,RGB,3bdac1dbd49d338154c2ff3e9d4a2734dcb90a8701e70cc877c6ed93a9765a91
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_400.jpg,Optimistic,True,797,396,RGB,b108c0b4eb44997c88f4ecc2bd24fd88fe808a2247232a53901a7e5b73c8283d
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_401.jpg,Optimistic,True,1096,497,RGB,12d2b4a4ead06c01261df03eae7f66917c0dc30a38d942ba6894de34b223aae3
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_402.jpg,Optimistic,True,1062,629,RGB,5f40024bcd61f0ae712bfac6922952449b729472d1f982e9a7a6dd56349bb0ab
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_403.jpg,Optimistic,True,747,374,RGB,8fd04a926fee0e882d3acbcd218fb35e4c0f8e5aeba3df14e3bb4ee51ba07557
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_404.jpg,Optimistic,True,748,358,RGB,31ad30cde5f2c0044b6208d9db88443db4ace9e991097c70ca00aab8f3ae9f7b
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_405.jpg,Optimistic,True,367,758,RGB,6dc382e71d75c63ea39cdc923392239250309978044e5608caac2f46e2cf4ff5
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_406.jpg,Optimistic,True,1001,537,RGB,a478e3db7da3c31868a7a29b2e3dfd5e61d37510039ffb5aebd01a97968837ef
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_407.jpg,Optimistic,True,1209,542,RGB,5eab16bd93fd013c031daddae868ac1461e3ba22e6e7bc9dbd03f9af25d40f99
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_408.jpg,Optimistic,True,1030,443,RGB,a2a90cb0643f4fb40bfae267019eaca7c3f906211c21eae7827a3b52d9745bf4
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_409.jpg,Optimistic,True,1111,554,RGB,0141681c6e75c827864b1775c1ea8c7566b39aa9220d69ab2c08537827a07609
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_41.jpg,Optimistic,True,1028,353,RGB,1f731ab4a77ff51f4b62ed6603a78629d33a9e4b158f03a7b86a0925a2d8d468
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_410.jpg,Optimistic,True,1103,495,RGB,52d3898146e63e9d33daf442867ab930431a6f50725e73dfa3db7354c54f0567
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_411.jpg,Optimistic,True,1232,519,RGB,10a48d51936447d521cc7ca320d4ec971556e58b99fcaaea940ecf8b3bf1efdf
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_412.jpg,Optimistic,True,1251,661,RGB,547ddab9bd8e5e4930c57a09c24a672248cb86e35c1278b65817c2fd23189998
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_413.jpg,Optimistic,True,1643,737,RGB,21ddba5b8e2296996b2533117eb28e35a920782e2d1b7d15b480d721d699ebf3
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_414.jpg,Optimistic,True,1088,551,RGB,d98aea96f892221bc462aa2aaba92ec2644724e1541ee95ce477e3f01bd98f1c
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_415.jpg,Optimistic,True,550,287,RGB,66aa7ec54fa21e5df3067c5aa4c9f664f720708aefc162c5dfcdd9ccf44a5043
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_416.jpg,Optimistic,True,609,280,RGB,49cbff9ab3a15d6cc311a4df5037f3cc29ac09a20566d4bd3610364ff20a3408
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_417.jpg,Optimistic,True,479,1217,RGB,5fb305900082fd2674e9fa33f60ff9e3495b5fa873ef6b10f916b8d7dcd8a6c9
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_418.jpg,Optimistic,True,540,273,RGB,256eb1fb82e266f7bb1a8dbc43ee7febb17d4858a22658d5a2906093540c9780
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_419.jpg,Optimistic,True,715,338,RGB,9330d38a49e9df63799367794ef8a48c66b9745c2aaacc261ebc5702ed97803f
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_42.jpg,Optimistic,True,1232,519,RGB,926cf5ca69f590fd1329428f841424df4296d0f9dde938a4f20fd48717fbec18
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_420.jpg,Optimistic,True,2090,839,RGB,4c596ec56642c4897348f194bca697ccd31037a1f81394d99f444ce5cbfc9bdf
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_421.jpg,Optimistic,True,110,88,RGB,9fefc2de36ea42304a0034a08ca3595979f1cc20ddd79d7ec43f9074eef1382c
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_422.jpg,Optimistic,True,307,55,RGB,a4b54f85c5186c2548d2fd3869113a1b1ca76bcf50448280749d0d5c39017796
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_423.jpg,Optimistic,True,444,1029,RGB,81eb16ccf4b56902db2fe91eb25e3bc6ee7455d7fddc57b261601ed107941b8d
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_424.jpg,Optimistic,True,239,104,RGB,a2989af03a77e906fd0a42da6c27a9fd3f7a52c86a8dea7c549760970f3419d5
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_425.jpg,Optimistic,True,377,119,RGB,354a80b60c2f2254b9295b9dfac7947227db68f334cdf445f4f22806f0f57237
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_426.jpg,Optimistic,True,1772,503,RGB,d5f86496cffb7d2d914685084d163ca6f5d73effb38fb86a746f14675f135484
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_427.jpg,Optimistic,True,810,496,RGB,d122ec02ec11f7d39f20091102bc83aaf2db5d9ecd4555f3a21bd24f4b367c05
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_428.jpg,Optimistic,True,1085,464,RGB,44d20d344c1bb290b16414187c7610e57b344eddf8815c003429d25358da6374
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_429.jpg,Optimistic,True,1437,467,RGB,290d22caa9d6858630d15ebdfa874588f6f5dd7e315bce4cfa37589f28cdeee2
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_43.jpg,Optimistic,True,652,292,RGB,ff85c4891ded0973b9169edcf3a65f6484a99afb8730425635852db3da2deb68
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_430.jpg,Optimistic,True,942,460,RGB,3b24e6218830376df7c72f658dfa8b1336c9ed4c4036f7ee66c7b1a7f863d0c8
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_431.jpg,Optimistic,True,346,99,RGB,565672673b5cf019c2da3e7550c82380551f51a2ccc02c4092ad9f51ae665798
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_432.jpg,Optimistic,True,963,417,RGB,50795c328a8b9b60805b5e918671f1831e8942c172fd1b824fd69fb1b98f130d
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_433.jpg,Optimistic,True,849,423,RGB,274f23643b9125c1ba2027fc153bc622623f130d332aac56280d8c3383acd2e0
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_434.jpg,Optimistic,True,313,79,RGB,600eaab0a95df9caa3b725c8114106c35587db89cb8b56d34305fecd123abc78
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_435.jpg,Optimistic,True,1145,433,RGB,e097842fd1615b423ce5fae2e0a3fd51de3400590b84d63b1092131dc06b431b
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_436.jpg,Optimistic,True,279,118,RGB,6903df2cf27bc9eeb861f46db9c2858d802af92b6e95e30b30b1481546d027cb
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_437.jpg,Optimistic,True,300,114,RGB,a06daa44217b926e5790c5b04c7a46d42fb542e5e511a4a7d0de25fb0652a947
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_438.jpg,Optimistic,True,1308,380,RGB,b970ee592538d29955cfb109872a31c481a112f294f5043f1f695c677889c84c
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_439.jpg,Optimistic,True,195,92,RGB,7b37849e20292e967d857f6321b4d0dcb5291486342dbdfe1bc8ff86fd388a52
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_44.jpg,Optimistic,True,1381,548,RGB,b7f13526ae7a3154b5d88c5469710b98dda24d8e26f21602ad6de986e52e8796
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_440.jpg,Optimistic,True,359,93,RGB,6638362061e390e59a39162e62ac3ad47d92afaeca6bcb253efc0f308d8d39ec
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_441.jpg,Optimistic,True,1004,418,RGB,06e5d4698cd7865687909555f9219083e6b010837742edca0bbe800cef4e22f0
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_442.jpg,Optimistic,True,871,486,RGB,10089df1c75aef8acb70e404b6bf8284f830d24009cf3986798cd5dd90307056
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_443.jpg,Optimistic,True,336,94,RGB,2cf73569aa3ee4808bdf9b987332ae48daf0b9bae37073d1671611d75626688d
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_444.jpg,Optimistic,True,1189,518,RGB,0d16ac82cc7dbd57661d6342f6108d825298d7046828458e3997a83a32e60ff1
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_445.jpg,Optimistic,True,517,332,RGB,fdedbe9270026535423fb4ae1e8ff6b0898b50ead79d4372d2753d5377ef7d59
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_446.jpg,Optimistic,True,363,123,RGB,9dcef2c5f25342854e7174de6194dd9c2d1399151eab462909c8d4b1444f3bda
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_447.jpg,Optimistic,True,1166,334,RGB,430a2803f3a8ca5c21e99115c49141b557238b55b89248d91517be1bbff2a9f0
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_448.jpg,Optimistic,True,252,216,RGB,19af801cf20d720c72a59ee4d06cae87fefe47363f8e7e88caded237fbe247d1
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_449.jpg,Optimistic,True,411,116,RGB,6c6370f2d803c8c07aa0d6feefe3ab588963235c43e3f8ca7933ae41f31f4484
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_45.jpg,Optimistic,True,517,1224,RGB,4c8247a9415c65dcbc202085b7d458bbba6201f0a752fee4124f654fd09986b5
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_450.jpg,Optimistic,True,263,757,RGB,13b5bbce129990cdc90059553a033191efd3c4a909d70ee8d87e59b9aa9229dd
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_451.jpg,Optimistic,True,224,122,RGB,27b8bcd3062c84feaa0f2c5f142f6908d5c2eb98f17f4b63b177994bca7bc8f7
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_452.jpg,Optimistic,True,327,116,RGB,9a4d0897ad90406519d6962801f91b7560bfb207016cb28699f84ed9d99f2f20
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_453.jpg,Optimistic,True,795,293,RGB,88a7a09b0dfe362318c08e64eea0712e17f389a2cce507a2756c2633e4892ba6
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_454.jpg,Optimistic,True,821,524,RGB,8fd67bc9048036502e516c52af02e4a4be29c281cc8fa3d0209aa5ffd60ece60
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_455.jpg,Optimistic,True,805,376,RGB,de868f3ad4dad267dcbe421a2e0732ded96e433cfbdd8af1f9343abfd0f2a704
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_456.jpg,Optimistic,True,1054,475,RGB,3a6ecd3d97106dedad73f87705bc1a89da39f4198e3355314eae3fa18af3a44c
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_457.jpg,Optimistic,True,214,94,RGB,d74c1c4e1bbf13448783f6bb615e7404d1bf744408cf5b6d3a08ef600c1042a4
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_458.jpg,Optimistic,True,356,101,RGB,4c0cefbc52119307324c08a7f0e506a1234176d1aafbd387ae70438e561182a6
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_459.jpg,Optimistic,True,1049,401,RGB,3905357cfca0819f9eb037e39b3e020873427b2eba49e63f8cde5b5a0bc87aae
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_46.jpg,Optimistic,True,875,468,RGB,112daa7c9079b02b65147951fb62863b8d627f6cfc0c8f215c4e3110f0d8b8ce
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_460.jpg,Optimistic,True,243,88,RGB,123a6eb20ace721231e731c301874a7686559b34b25a37da5acc845edc54d505
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_461.jpg,Optimistic,True,363,120,RGB,2ce3b34a51cdb5fb2eaaaece556b31e2f2cc22918b37ea70a9d11a394d708d7d
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_462.jpg,Optimistic,True,373,1015,RGB,bc29ca8f1a37d4cc7c7a386f881e217a22c91f07ade21dae1b491d3dec12f5d2
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_463.jpg,Optimistic,True,211,92,RGB,62ce27f43be6f02e5a7a6072d4e5cb4092108e12cb8acf4ac1db6f0093b865bd
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_464.jpg,Optimistic,True,263,103,RGB,6a0e39ccf9444e4e620210e91cd356026470484983bfdc2af7c03947fe06a66b
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_465.jpg,Optimistic,True,1772,503,RGB,6c58e20ab42b75978aa59b9e19ae67a185465ffd83a0fdfe111c251d29776e16
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_466.jpg,Optimistic,True,206,95,RGB,f6a84adcb5e962be02ec1b2179fa4d64e2fe1c7c57b9c18e213c479c0aaa2969
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_467.jpg,Optimistic,True,403,111,RGB,fae4bf4d49591ce5ee09e88c97f41b5ae157a680e58c4ca219aa81821cb18d58
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_468.jpg,Optimistic,True,1487,517,RGB,81a7224a0113655175b5adbafc6b2ff41e420012dec17b454e63a27b2232ee0b
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_469.jpg,Optimistic,True,123,66,RGB,d5a80ca06e6b9bf77e7cc64b2b6108c1180e538a76d03beedc79e68f4b17bbe2
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_47.jpg,Optimistic,True,1145,416,RGB,762c836e629ccc2d56b8baa8cd8c2631e0b074ef9e305900b44e0f7a4897bcc0
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_470.jpg,Optimistic,True,261,76,RGB,8ce758f402dd183c9ae1957e7ed138c9279d30e38a7bae4ef8bfe783868d6eba
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_471.jpg,Optimistic,True,1226,522,RGB,b48bbfffc9666493fea5e082409e432b4137725b0264ffa581ac4d014e38e493
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_472.jpg,Optimistic,True,163,85,RGB,aa0057a6e86f9b9f2265f3c189a40524c89f1c8d6b5cffad102222edbabda839
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_473.jpg,Optimistic,True,367,103,RGB,84718d33abe5dc3fc1d867cbb5f9d02916b24fcbf8cd1efa116560aa47554142
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_474.jpg,Optimistic,True,1145,433,RGB,877c37711230d139199c8319e35fda7b296122a56d90925eb4532edfdffc6de3
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_475.jpg,Optimistic,True,566,351,RGB,c07344dd60f6a6d9391a0571e011dc04fd5663bfd7904ad250da29b87b679d6e
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_476.jpg,Optimistic,True,281,63,RGB,a2f2122e2fbcce543d6f0e159dd3407b693886ef5634e47e71cc26662bd90ae2
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_477.jpg,Optimistic,True,1314,422,RGB,f52688db52893e8722e1a004979133e5dc5b62a55068aa54d8cb4e4162de71cd
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_478.jpg,Optimistic,True,566,351,RGB,663de4b88e8546e465118eda4270cb954355e3636b78639962cf8dd150c191ef
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_479.jpg,Optimistic,True,243,84,RGB,50e75237bf35fc7570959cee7ff5fbb21af6cfd64d1ae1e68ee95f9afaede856
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_48.jpg,Optimistic,True,394,1067,RGB,90d3764e4a338e907efbcd7e4b16affebec61655e253c4f76d1903f2440395b9
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_480.jpg,Optimistic,True,932,387,RGB,b660dbc87339551f0f76cc7a4ce5b0dcd3d4279c5c1565ca0d8766407c037bad
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_481.jpg,Optimistic,True,591,451,RGB,da97ad9ed73a14587ef8ffc9b785aaa043312eef1f69a69d330c72b27f1e44c5
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_482.jpg,Optimistic,True,285,75,RGB,688387fbf330ec085cc557ad89d94160c925f45fa6cdaac83e4b96e055b3c0e7
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_483.jpg,Optimistic,True,1225,505,RGB,bd775d17fd7a55859e3c5d0093ae4222d2ca0c5f77c0dc0360858fb9ddb0da85
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_484.jpg,Optimistic,True,518,395,RGB,1a12f0f83808391549a5a8d86dff85af60d0f36bdc4d2a3904f20040876dae7c
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_485.jpg,Optimistic,True,254,79,RGB,2065f572b09f75d75e6fcca990c291699aff9782b4e7baa634a885b8841d2bac
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_486.jpg,Optimistic,True,1160,405,RGB,f28c7d724c83b9697793556743669c71927a1ec9fd0c7a03383e5e72a8b2c52d
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_487.jpg,Optimistic,True,211,85,RGB,54a6873426ff8ab42485325911b7c96ba9b94f26e14b1695b5d4c57ac93e1fd7
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_488.jpg,Optimistic,True,257,96,RGB,d1952d1559afb1035e6813738277b553074c8c3f61465488da185e18fd0df7ad
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_489.jpg,Optimistic,True,263,757,RGB,471c10320672c02588945c0f66f300676a1fd65b39933d099873ae6e3aaf0a63
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_49.jpg,Optimistic,True,850,532,RGB,e64bddd8feeeb265e2f19d7e6ae0a8b343cd7e940b7da06c7ec44bf9dc5319ea
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_490.jpg,Optimistic,True,590,412,RGB,5e9d1258a6917700cefa609b2cf050e5c88e5e980d9cf708c7e0080ad28e7309
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_491.jpg,Optimistic,True,259,64,RGB,e4313907183dd729a3eb422a13d16af08d95af4676d1fa1fdad4f5ab72867f3f
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_492.jpg,Optimistic,True,834,341,RGB,62fb0bafce90855789407cc1322f94fd1f79de4ba714ada7107b68adb5ef65e0
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_493.jpg,Optimistic,True,140,62,RGB,8b527eac91d7b081da67d05b1ae6f16bb9c2736ea5ca278b540c45e674e3f730
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_494.jpg,Optimistic,True,359,102,RGB,79f5a9cb188b3cc55012914e5a84366c5fe21f637d7b9edc9c50b21e58a031bf
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_495.jpg,Optimistic,True,535,1242,RGB,626ffd7d0c9c3c8f77ad3bcb459ce21ea70adbda4dd7857377f2ab76aced7295
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_496.jpg,Optimistic,True,629,386,RGB,ba7b1af4c26ddbcc99231b7c7ac6010003bf99127b8c80a6550247dfb2e224ad
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_497.jpg,Optimistic,True,271,72,RGB,45888f25bbae7fe7776612f1af30237c889c4280449f32c5998a34dd1b2f7fa8
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_498.jpg,Optimistic,True,446,1111,RGB,6917684fdaac86998cc8f561edfd79b90d3da1da9eae658f6c238f59ddd15e5c
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_499.jpg,Optimistic,True,249,106,RGB,555765089c00cb31ba2067f7f1127a62e167465f39f85318bc0e83363ce31403
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_5.jpg,Optimistic,True,1462,581,RGB,414a7d63ac657f8301497d28f36d3bcc0ec046d3404b6b5134da8e5e9c4dc5a3
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_50.jpg,Optimistic,True,1533,579,RGB,e05130bf750e33705a470eb8ad03b20c041503a29586673b5683bfed55e74c70
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_500.jpg,Optimistic,True,234,76,RGB,5369798f2dc4b043c3d4a22cdd5f8a0f2424a22649df92236964bf1baa218043
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_501.jpg,Optimistic,True,392,1015,RGB,04f9bda06c8b6b69badbd35a480706e11d0b6c7eed2b95d6b2987b0e960c6e5f
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_502.jpg,Optimistic,True,161,86,RGB,4296d6b3ac1867b41d934cbf94bc2b3fc7892a30978f1276a21913b895152045
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_503.jpg,Optimistic,True,959,412,RGB,d60df738f801fd400efd7d30fad879d70e2872641cbd46e77205068cf24b5160
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_504.jpg,Optimistic,True,1324,450,RGB,aa9a20ca11a5a0aaa2220e77f8d0c68dfd0592ed653ce5cd6a849e5fb21078f0
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_505.jpg,Optimistic,True,154,88,RGB,904fc72a3c8c2af2635d56fe77bccae79ba6f08beaadaeb8c8615048e0f78d2b
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_506.jpg,Optimistic,True,364,91,RGB,14bc08f8ae89d37c02e35a4b2cc40fb232f0b0aeae0e25ff0e5fb18601b7f64e
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_507.jpg,Optimistic,True,1145,433,RGB,47ad5c4f0154698961e6ab0ef83852c61b4ab8bd840a3180ba8b65e733c39954
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_508.jpg,Optimistic,True,125,76,RGB,3f7d8fe76bd86069b2cfbfbe3844c4eb4e86cea94351255769f47a42f194692a
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Optimistic\OP_509.jpg,Optimistic,True,238,72,RGB,0ab9f837de7e49b930425a3ff9e5436ed44d004dff58c5fcd828995721cb6ebe
